OR4A44P	948
PHOX2B	3090
UPK2	1106
CFH	8155
AF001548.6	550
ANKFY1	14659
CFB	6622
TPT1-AS1	8662
RP1-29C18.10	3894
CFP	4576
OPA3	10019
RP11-509A17.3	1577
AAAS	4138
SIDT1	8072
SIDT2	9061
RP11-702H23.2	472
RP11-702H23.3	293
RP11-78O9.1	352
RP11-702H23.6	609
RP5-931K24.3	2522
SAGE1	3092
RP11-89K11.1	1518
AC023162.1	216
RP11-87M1.1	1276
CYP20A1	2916
AC098850.2	301
AAGAB	3833
RP11-556O5.3	1409
AC098850.1	791
RP11-556O5.5	1678
C4orf19	2770
AC098850.4	9221
RP1-278O22.1	438
C4orf17	3261
CDH26	5759
EIF3EP2	1814
EIF3EP1	1316
AC090587.4	527
RP11-327O17.2	637
RP13-941N14.1	544
IGLVI-38	385
AC091953.1	67
EFHA2	4606
AAA1	7373
NBEAP1	3689
NBEAP3	685
AC103563.9	597
CDY24P	1604
SC22CB-1D7.1	484
STXBP2	3470
STXBP5	7747
ETV3L	1976
RP3-388M5.8	712
GCFC1-AS1	4046
AC090283.3	656
AC103563.3	368
RP11-468D11.1	560
AL031664.1	472
ARPP21	10092
AL590726.1	96
RP4-631H13.2	380
MSL3P1	2278
RP4-631H13.6	193
RP4-631H13.5	399
RP4-631H13.4	177
AC068858.1	1239
RP11-678L1.1	667
NCBP2-AS1	562
MDC1-AS1	738
RP1-197J16.2	412
RP4-735N21.1	401
RP11-549L6.2	468
C15orf26	1979
C15orf27	5265
C15orf24	1538
RP1-197J16.1	389
C15orf23	3653
RP5-1077H22.1	403
RP5-1077H22.2	2536
C15orf29	7311
AC079394.1	93
ZNF117	4542
ZNF114	2206
SEZ6L	7152
AC108938.3	136
ITGA9	8277
AL031653.1	92
RP11-430L16.1	696
AL031653.2	280
PRKAR2A	6644
PRKAR2B	4318
S1PR5	2510
TRNAV36P	73
S1PR4	1594
ITGA2B	3567
FAM58DP	1178
ZMYM2-IT1	550
KB-1000E4.2	463
AC009232.2	3244
RP11-655D3.2	1760
PHACTR4	7178
AC067852.1	324
NLGN2	5550
OR2K2	1038
RP11-523H20.2	1791
NUP107	5516
RP11-680G24.1	258
KRTAP2-2	733
KRTAP2-1	776
RP11-680G24.5	2383
RP11-680G24.4	1902
KRTAP2-4	763
RP4-724E16.2	1947
RP11-776A13.3	1062
RP11-776A13.2	419
RP11-776A13.1	571
AC096582.7	386
RP3-523C21.1	4206
RP3-523C21.2	746
ZNF736P3Y	1465
RP11-3L10.2	418
RP11-3L10.3	428
RP11-3L10.1	316
RP11-351I21.2	434
SBF1P1	5631
RP11-351I21.7	1181
RP11-351I21.6	1195
RP11-542K23.10	297
VMP1	2172
IGHVII-74-1	241
AC104758.1	165
PPIAP7	484
EPN2-AS1	1190
PPIAP2	492
PPIAP3	505
AC105082.1	68
AC002551.1	592
NR1D1	2772
NR1D2	4948
AC046130.1	95
AC105402.4	1859
MLANA	3083
RP11-380D23.2	830
RP11-380D23.1	1447
UFSP2	2781
OGFR	4702
RPS26P43	299
RP11-566K19.4	211
RP11-335O13.8	741
AL359385.2	264
RPS26P49	334
RP11-335O13.7	380
KDELC1P1	1509
AL591415.1	85
KDM4DL	2339
RN5S348	37
RN5S349	109
RN5S344	104
RN5S345	108
RN5S346	121
RN5S347	119
RN5S340	107
RN5S341	117
RN5S342	50
RN5S343	107
RP11-165H20.1	2837
RP11-165H20.4	995
RP11-292B8.1	3601
PTCH2	5149
PTCH1	16591
AOAH-IT1	573
TIMM44	1999
AC006065.1	50
RAD9B	3178
RAD9A	3175
AC006065.2	50
ERGIC2	5826
ERGIC3	6015
VN2R10P	853
ERGIC1	14139
RP11-291L19.1	325
B3GAT3	2428
B3GAT2	6565
B3GAT1	11425
AC004979.2	68
ADCYAP1R1	6828
MTND2P33	1031
RP11-150D5.2	739
RP11-6J24.3	730
CALM2	8466
CALM3	2884
SPG21	3984
SPG20	7110
RP11-357N13.1	281
GSDMA	2164
RP11-357N13.3	547
RP11-357N13.2	739
GSDMD	5116
UPK1A	1321
RP11-357N13.7	14892
AE000658.22	472
DLGAP3	3977
DLGAP1	9484
AE000658.26	930
AE000658.27	458
DLGAP4	8789
AE000658.25	1252
RP11-554D14.3	178
RP11-554D14.2	679
RP11-554D14.1	2218
AE000658.29	610
RP11-554D14.7	452
RP11-554D14.6	865
RP11-554D14.5	688
CYP27B1	3333
MIR503	71
OIP5	1236
FBXL16	3987
MIR501	84
AC138744.2	267
RP11-1081L13.4	874
PTPN18	5774
MIR505	84
PTPN13	9516
AC087491.2	616
PTPN11	7002
RP11-1028N23.4	785
RP11-1028N23.3	665
RPL32P33	397
PTPN14	9944
UTP23	5246
XXyac-YM21GA2.3	981
LYAR	2319
RP11-716O23.1	699
AC002465.2	349
AC138035.1	727
AC138035.2	3567
AL158014.1	291
RP11-123C21.1	207
AC008060.8	534
C2orf81	2994
C2orf80	1435
DMRTB1	2440
SNORA81	723
C2orf84	2265
SNORA84	133
C2orf89	8771
RP1-184J9.2	666
RP11-415A20.1	448
CTD-2230M5.1	168
TRAPPC6A	794
RP11-415K20.1	492
TRAPPC6B	4533
HLA-DQB1	4904
MSMB	1860
HLA-DQB3	356
HLA-DQB2	2028
AC004837.3	564
RP11-323N23.1	269
GK-IT1	397
EIF4E1B	3296
RP11-51L5.2	348
RP11-51L5.1	306
AC008060.7	1551
LPAR2	2619
CDK9	3000
CTD-2267G17.2	312
AC008060.5	468
MCHR2	2383
CHST9	2244
CHORDC2P	2065
HMGB3P3	395
HAPLN1	6956
AL357060.1	95
RP4-706G24.1	420
CAMKK2	7051
CAMKK1	7424
RP11-255L13.1	393
PPP1R1AP2	397
HMGN2P31	268
RP11-409K20.6	266
RP3-430N8.8	563
RP11-536P6.3	568
RP11-409K20.7	341
PPP1R1AP1	425
RP11-863H1.1	848
RP11-78C6.1	450
U47924.27	350
U47924.25	2754
CHMP3	7393
RPL36AL	746
RP11-128B16.3	546
CHMP7	4532
CHMP6	2118
CHMP5	2237
RP11-413C10.6	752
OR52N4	1037
OR52N5	1034
OR52N2	1035
AC015845.1	134
OR52N1	963
NCLP2	1462
LY6G6C	1103
LY6G6D	614
LY6G6E	2906
LY6G6F	1289
HOXA10	3707
AC022002.5	345
LIPT1P1	1186
GTF2I	10442
AP002783.1	58
AP002783.3	71
AP002783.2	69
AP002783.5	67
AP002783.4	69
COX4I1P2	547
AP002783.6	68
GALNTL5	3325
GALNTL4	3627
GALNTL6	9241
RP11-338E21.2	281
RP11-338E21.3	482
RP11-338E21.1	254
RP11-76N22.2	3681
RP11-76N22.3	322
RP11-76N22.1	320
AC004837.4	565
RP11-738G5.2	407
RP11-442O18.1	375
RP11-442O18.2	450
RP11-442O18.3	200
RP11-756H6.1	548
TDH	1894
CTD-2547G23.2	510
KRTAP11-1	909
TDG	4903
HN1	3374
AC010874.1	93
RP11-24O6.2	1237
AP001468.58	557
ENTPD6	5327
RP11-1286E23.8	1787
LRRC27	11541
RP11-365D23.2	438
LRRC25	2402
LRRC24	1745
KIAA1522	5965
MPDU1	4392
LRRC20	3547
AC092291.1	90
CTD-3126B10.1	1838
AC020917.1	289
CTD-3126B10.4	572
LRRC28	9348
AC020663.1	1580
GCNT4	3436
GCNT7	2064
RP11-260O18.1	2017
RP11-127B16.1	593
AC010132.11	1043
GCNT3	4576
GCNT2	9052
RP11-471G13.2	645
AC144450.1	786
LPCAT4	4512
LPCAT2	7439
LPCAT3	4724
RPL35AP	326
RP11-1286E23.3	434
NDUFB11P1	625
TTTY18	221
AC004448.1	566
RP11-134C1.1	207
RP11-129J12.2	914
RP11-129J12.1	392
AL391832.1	302
AC090286.2	587
RP11-227H4.1	554
RP11-98L5.2	2746
RP11-227H4.4	214
RP11-227H4.5	388
RP11-462G8.2	760
RP11-462G8.3	472
RP11-48L13.1	368
RP11-498M5.2	603
RP11-1286E23.5	1593
AC068280.1	397
RP11-498A13.1	862
RP5-837M10.2	467
SNAPC3	6684
RP5-837M10.1	814
RP11-357H14.16	2630
RP5-837M10.4	592
MIR513C	84
RP11-357H14.19	3929
FAM134B	4568
PDK1	4433
RP11-61J19.2	359
RP11-61J19.3	332
RP11-61J19.4	1899
PDK4	4544
LNPEP	15266
ALPI	2632
SEC61A1	4697
SEC61A2	3929
ALPL	3014
PECR	3182
RP11-127O4.2	369
NAPRT1	3079
PKP4P1	2158
MIR193A	88
MIR193B	83
AC005009.1	269
HAS2-AS1	1796
PLA2G12AP1	565
PLA2G12AP2	264
AC090699.1	3615
RP11-111F10.3	794
RP11-282I1.2	438
RP11-282I1.1	1245
RP11-304L19.11	788
RP11-304L19.13	980
RP11-304L19.12	1225
CTAGE11P	2353
BX649597.4	1324
RP11-255M2.1	715
HMGN2P19	265
HMGN2P18	276
RP11-727A23.8	236
RP11-49I4.3	360
RP5-882O7.5	390
RP5-882O7.4	492
HMGN2P11	403
RP11-727A23.7	766
RP5-882O7.1	162
RP11-727A23.1	400
RP11-19E11.1	695
DDIT3	1266
DDIT4	2058
SURF6P1	827
DOCK9-AS1	392
RIIAD1	2259
AC092013.1	332
RP1-308E4.1	414
PPPDE1	5104
PPPDE2	4972
RP11-170M17.2	795
RP11-170M17.1	794
OR5R1	975
RP11-726G23.3	300
RP11-726G23.2	181
GOLGA8H	1899
RP11-726G23.7	510
GOLGA8J	3018
RP11-124O11.2	500
RP11-726G23.8	181
GOLGA8G	6587
RP11-124O11.1	1714
GOLGA8A	7908
GOLGA8C	5295
GOLGA8B	7730
EPHB1	6956
CT45A1	1670
PTPMT1	2740
TRBV2	421
CT45A5	1669
AC109992.1	75
CT45A6	1670
VMO1	803
OGFR-AS1	668
AC017071.1	531
ATP5C1	2347
MIR639	98
MIR638	100
BX088702.2	83
IGHV1-8	413
MIR635	98
MIR634	97
RP11-42I10.3	97
MIR636	99
IGHV1-3	393
IGHV1-2	415
MIR633	98
MIR632	94
LINC00320	2217
NPC2	2749
NPC1	4878
LINC00323	2432
LINC00324	2082
RP11-203P23.1	3039
LINC00326	2515
LINC00327	3266
LINC00329	322
RP4-660H19.1	499
RP11-446J19.1	295
C3orf58	5487
RAB3GAP2	11325
BHLHA15	706
RAB3GAP1	5958
C3orf52	6021
C3orf55	3180
C3orf56	1737
DAG1	6910
ANKRD20A18P	492
ETHE1	962
EPHB4	6413
AC009973.1	52
RP11-187C18.2	388
RP11-187C18.3	598
RP11-187C18.4	616
RP11-337L12.1	739
RP11-187C18.6	710
AC016559.1	257
AC009302.4	470
SGSM3	4599
RP11-349A22.3	305
RP11-349A22.2	580
RP11-349A22.5	7679
KDM1A	3416
KDM1B	4633
GCNT6	1176
RP11-301N24.3	469
RP11-1E11.1	741
RP11-594N15.2	2656
CKS1B	2337
OR1S1	979
OR1S2	980
MIR2355	80
AP002812.1	74
RP11-85B7.2	5671
CTD-2647E9.3	1341
FCER1G	964
BTG4	1801
FCER1A	1165
BTG2	2757
BTG1	2622
NMD3P1	1488
RP11-310H4.6	1948
AL162505.1	91
HESX1	1175
AC020550.7	163
SRD5A3	4420
SRD5A2	4647
AC009963.5	339
AC009963.4	157
AC009963.3	138
ZFP14	5668
AC069224.1	85
EIF1AX-AS1	378
SEC11C	1473
GGA1	9370
GGA3	3958
GGA2	9687
RP11-175O19.4	3510
CTC-471C19.2	442
FHOD1	5407
AC004460.1	83
C4orf6	1164
RP11-20G13.1	395
RP11-20G13.2	198
RP11-20G13.3	323
GJC2	2243
C4orf3	2515
GJC1	7818
RP11-118M9.3	439
PSMB9	3310
PSMB8	2006
STAMBPL1	6323
PSMB6	1420
PSMB5	1765
PSMB4	2158
PSMB3	758
PSMB2	2701
RP11-575H3.1	528
AL121588.1	76
RP11-17M16.1	2077
LMBR1L	5462
RP5-1057J7.1	460
RP11-93O7.5	406
RP11-181C21.6	249
GS1-21A4.1	420
RP5-1057J7.6	5444
PNMA1	2635
TRAV23DV6	409
MEIS1-AS3	707
RP11-462G2.1	397
KIAA0087	4283
PNMA3	3751
AC106801.1	1845
SETP5	562
AC018685.2	368
SETP7	453
SETP6	568
RP11-486G15.1	493
AC004790.1	1677
AC004790.2	4478
SETP9	832
SETP8	628
LTN1	8882
RP11-328C8.5	447
RP11-328C8.4	2791
C9orf146	387
RP11-543P15.1	322
AL512640.1	72
C9orf141	978
C9orf142	1367
RP11-328C8.2	775
NACC2	7212
VPS13D	20346
NACC1	4487
VPS13A	20196
SH3KBP1	5850
VPS13C	16791
VPS13B	16735
BEX5	1063
BEX4	1328
BEX2	1176
BEX1	864
CTNNA1	8830
TSR2	1534
IGHD6-25	18
TMEM160	654
RP11-489C13.1	442
TMEM165	5886
TMEM164	6583
EVI2A	3086
TMEM168	4645
EVI2B	2059
AC079780.3	207
FOXN1	3436
FOXN2	5482
FOXN3	11033
RP11-96J15.2	227
RP11-96J19.2	340
RP11-96J15.1	379
NICN1	2929
RP5-1189B24.4	1325
RP11-656E20.3	552
RP11-656E20.4	662
RP11-656E20.5	329
RP5-1189B24.1	235
MEMO1P4	386
MEMO1P1	1540
MEMO1P3	302
RP11-96J19.3	356
IFFO1	5193
IGHV4-4	412
IFFO2	6189
AC140481.8	1078
SNAP91	6663
AL645941.1	95
MAPK6PS4	2137
CTD-2173L22.3	490
AC067945.3	618
AC067945.2	623
RNU2-5P	180
AC067945.4	520
AC090559.1	123
C11orf39	4004
CTD-2265D6.2	1408
CTD-2265D6.1	932
C11orf35	2934
C11orf34	1541
C11orf36	2012
C11orf31	1705
C11orf30	11783
AC010646.1	101
RPL15P2	615
RPL15P1	600
AL137059.1	465
RPL15P4	580
IFNA6	1544
MACROD2	11342
MACROD1	2089
AL110292.1	123
VN1R20P	966
AL592047.2	71
RP11-357J22.1	424
PPIL1	1810
AL589693.1	83
RIMS1	12824
PPIL4	2646
ZNF346-IT1	745
CITF22-49D8.1	4364
ODF2	5899
AC013486.1	165
DNAH11	15644
ODF1	1042
CTD-2184C24.2	3154
CTD-2184C24.1	451
RIMS2	12486
KRR1	4706
RP5-991C6.3	520
RP5-991C6.2	293
FAM64A	2874
AC093900.1	296
CTD-2336H13.1	663
CTD-2336H13.2	466
HMGN1P8	288
HMGN1P9	298
FAM92A3	2455
HMGN1P4	290
HMGN1P5	263
HMGN1P6	291
RP11-119F19.4	492
RP11-119F19.2	2221
HMGN1P2	310
RP11-793I11.1	285
HIST2H3PS2	702
RP11-710F7.2	584
C8orf49	2698
C8orf48	1445
C8orf47	1761
C8orf46	5808
MGLL	10066
C8orf44	2510
C8orf42	3602
TP53I3	2312
GABRA2	11819
RP11-841O20.2	581
AC004862.1	244
RP11-777B9.5	177
RP11-777B9.4	297
RP11-777B9.3	954
RP11-777B9.1	781
MB	3020
CTD-2303B20.1	1262
AC010086.1	1052
AC012175.1	102
DUX4L7	1860
DUX4L6	1801
DUX4L5	1617
DUX4L4	1605
DUX4L3	1617
DUX4L2	1758
SLC18A3	2419
SLC18A2	4125
SLC18A1	3910
CRTAP	2583
DUX4L9	1259
RP11-332H17.1	341
RALBP1	4528
AC008697.1	1990
RP11-626E13.1	618
RP11-313M3.1	515
ZNF831	9404
ZNF830	1657
ZNF835	2178
ZNF837	2030
ZNF836	3333
ZNF839	5595
AC073488.1	75
LRIF1	3621
OXCT2P1	1535
AC004854.5	349
RP11-601I15.1	347
AC004125.3	960
HPYR1	982
CLYBL-AS2	695
CLYBL-AS1	622
MLK7-AS1	3049
CPEB1	8230
RP11-363E7.4	1965
RP11-227B21.2	562
FAM25C	541
RP11-864N7.1	308
RSF1-IT1	632
RSF1-IT2	566
TSPY8	2853
TSPY4	1959
ZPBP	2643
FAM25A	499
TSPY1	1397
BEGAIN	7073
SLC17A8	4243
RP5-947P14.2	623
RP5-947P14.1	621
RAB33B	5028
SLC17A4	4633
SLC17A5	3604
SLC17A6	4341
SLC17A7	3058
SLC17A1	2044
SLC17A2	2560
SLC17A3	3594
RP11-386M24.6	3884
IGLL1	904
RP11-386M24.4	373
RP11-386M24.5	340
RP11-386M24.3	2194
RP11-386M24.1	348
C16orf52	6122
C16orf53	2011
FAM25D	322
C16orf57	8265
WASIR2	1080
C16orf55	5746
AP5B1	4811
CHMP4A	2413
CHMP4B	1646
CHMP4C	1866
SDC4P	601
AC069509.1	63
AC069509.2	59
RP11-20E24.1	250
RP11-380M3.1	1438
KRT8P26	1276
COBLL1	17180
RP11-275O18.1	679
AC010086.5	226
ST5	14267
ST7	6743
TMEM173	3850
CYP4A22-AS1	921
ZNF304	4558
STH	445
ZNF302	5032
ZNF300	4411
RP11-285G1.2	1444
AC016725.4	1198
STS	6521
RP11-285G1.8	2463
RP11-285G1.9	429
TP53TG3	3001
IFT80	7175
CASP3P1	601
RPL15	6398
AC015933.2	440
TOMM34	2062
PPP3CA	5213
PPP3CB	5303
PPP3CC	2896
RP11-325I22.2	1692
LIF	3969
RP11-571I18.2	224
IQCJ-SCHIP1	4409
NCF1	3462
RP11-217C7.1	934
NPY6R	2988
RP3-509I19.1	1119
RP4-535B20.2	428
RP4-535B20.3	262
RP4-535B20.1	310
AC107079.1	669
CTD-2302A16.2	1429
RP11-5P18.10	704
HK2P1	2737
RPL18	4209
CTD-2270L9.4	1007
CTD-2270L9.5	1722
CTD-2270L9.2	813
ADRA2A	3869
ADRA2B	3278
GPATCH3	2230
TEX26	1660
RP11-89K21.1	4756
RP13-140E4.1	1510
RP1-166H4.2	1513
TEX22	2837
RNU7-53P	60
AC117444.2	69
AC117444.1	86
RP11-385F7.2	338
TEX29	930
RP11-526P5.1	332
RP11-521M14.1	585
AC103710.1	864
RP1-46F2.2	1522
RP1-46F2.3	594
AC090527.1	86
SYT8	4854
SYT9	4637
RP11-286B5.1	552
MTCH2	2904
MTCH1	3126
RP11-21C4.5	420
SYT1	6494
SYT2	7774
SYT3	3093
SYT4	4094
SYT5	2848
SYT6	4961
SYT7	5953
SYK	5210
AC027250.1	88
RP11-1D12.1	769
RP1-202O8.2	351
RP11-401I19.1	434
RP11-72M10.8	341
RP11-72M10.6	1878
RP11-72M10.7	476
RP11-72M10.4	799
FUBP1	5666
RP11-72M10.2	229
IGKV1-17	378
RP11-96O20.4	1060
RP11-18O15.1	527
SCHIP1	7645
CTD-2281E23.1	3014
CTD-2281E23.2	814
RP1-228H13.5	2446
RP1-228H13.2	415
RP1-228H13.1	483
CNKSR2	7160
MARCO	2079
SAP30	1320
AC004223.1	1482
NBL1	3460
RP11-447H19.1	1362
RP11-447H19.3	1103
RP11-447H19.2	308
HSFX2	2339
SYP	5203
RP11-368J21.1	7046
RP11-368J21.2	9234
RP11-368J21.3	2661
AC003986.6	1711
AC003986.7	692
RP11-17M15.4	243
RP11-17M15.2	2605
AC011741.1	91
RP11-17M15.1	866
C1orf53	611
C1orf52	3417
C1orf51	2696
C1orf50	3074
C1orf56	2331
C1orf55	4009
C1orf54	1351
MARC1	3994
MARC2	2590
RP11-561P12.5	562
AC002128.4	713
HIST1H4PS1	265
MIPEPP1	2027
RP11-305P14.1	2690
ATG4D	1949
AC008410.1	87
SMPD4	7441
SMPD1	2756
SMPD3	7163
SMPD2	2014
BRIP1	4563
PDE11A	7696
RP11-666A20.3	262
RP11-666A20.1	2519
RP11-174J11.1	622
RP11-666A20.4	427
RN5S139	117
RN5S138	114
AC011897.2	346
TTC29	3332
TTC24	2829
RN5S132	118
RN5S131	119
TTC27	3185
PATL2	4771
AC011442.1	299
TTC22	6055
TTC23	6145
RP11-345M22.1	2409
RP11-345M22.3	623
RP11-345M22.2	1725
RP11-433J8.1	3030
RNU5A-5P	116
ENO1	4097
ENO2	4370
ENO3	4292
ENO4	3088
AC005224.2	1537
MTND2P7	640
ZBTB8OSP2	504
RP11-358N4.3	1454
VN1R31P	730
RP11-171N4.4	947
AC097499.1	668
RP11-171N4.2	607
RP11-358N4.6	1238
RP11-358N4.5	322
RP11-171N4.1	993
CFI	3897
OIP5-AS1	12009
RP11-306G20.1	551
RP11-893F2.5	839
RCN1P1	996
CBX3P8	525
RP11-893F2.6	455
RP11-893F2.9	750
CBX3P7	502
CBX3P4	653
CBX3P5	521
RP11-259G18.2	1439
RP11-259G18.3	1056
CBX3P1	554
OBSCN	29860
RP1-267D11.1	146
SRRD	1594
RP11-1099M24.7	348
CTD-2515H24.4	800
MCL1	4225
CTD-2515H24.1	429
SORBS1	10482
SORBS3	6110
SORBS2	16730
ODC1	2968
RP11-1099M24.8	430
LRRC14B	1573
RP11-298J20.4	555
RP11-298J20.1	430
RP11-298J20.3	830
TMEM167AP1	219
EOMES	3660
RP11-349J5.2	288
RP11-59D5__B.2	1454
RP11-59D5__B.3	843
RP5-1096J16.1	568
MIR873	77
RP11-24C3.2	1051
AP006285.1	1985
AP006285.6	587
AP006285.7	588
MIR875	76
MIR874	78
RP11-572M18.1	3654
RP4-566D2.1	668
PDSS2	3926
CGB2	898
RP1-279N11.1	1064
AC091069.1	241
ZSWIM5P3	2758
ZSWIM5P2	1966
ZSWIM5P1	1970
TRNAI28P	74
AL356962.1	137
RP13-49I15.5	822
RP11-330M2.7	548
FBXO18	6817
FKBP15	11060
UBE2J1	4290
UBE2J2	4712
FKBP11	4957
FBXO10	6059
FBXO11	7123
FBXO16	3972
TACO1	1468
AC007253.1	889
FBXO15	1850
TRBJ2-4	50
TRBJ2-5	48
TRBJ2-6	53
TRBJ2-7	47
TRBJ2-1	50
AGAP1-IT1	664
TRBJ2-3	49
SFTA3	3108
RP11-429B14.3	459
RP11-429B14.1	501
RP1-148H17.1	750
RP11-429B14.4	1456
MIRLET7F1	87
SNORD48	64
RP11-48B24.2	481
SNORD43	63
SNORD42	137
SNORD41	139
SNORD47	77
SNORD46	310
SNORD45	366
SNORD44	122
PLA2G6	6378
PLA2G7	2965
RP11-102N11.1	335
PLA2G5	2607
RP5-1090E8.1	116
PLA2G3	2697
CCDC76	4133
CCDC77	3614
KRTAP1-3	966
KRTAP1-4	449
CCDC73	7875
CCDC70	1148
CCDC71	1781
AC016831.7	1616
AC016831.6	1723
AC016831.5	352
AC016831.3	307
RP11-373L8.2	433
CCDC78	4147
CCDC79	3123
AL356475.1	790
HIST3H2BB	452
AC004017.1	3779
HIST3H2BA	524
RP11-258C19.4	166
SNORD4B	72
SNORD4A	72
GTF2F2P1	675
RP11-513G19.1	775
GHITM	2438
GTF2F2P2	721
CNTLN	8357
RP11-174M13.2	392
RP11-174M13.1	505
KB-1836B5.1	911
CSHL1	1817
KB-1254G8.1	770
FKBP1B	1677
FKBP1C	1579
FKBP1A	2369
CTB-161M19.1	483
CTB-161M19.2	586
CTB-161M19.4	1335
RP11-291L15.2	1557
KB-1639H6.2	414
KB-1639H6.3	846
KB-1639H6.7	1409
KB-1639H6.4	556
RP13-672B3.2	1084
KB-1639H6.8	247
RP5-914P20.5	572
RP13-672B3.5	574
RP11-702H23.4	681
BX664718.1	457
AC022486.1	1483
AC009508.1	499
CTC-339F2.2	206
AC104059.1	155
RP11-428L9.2	677
LGALS9B	3162
UNC50	2230
RP11-428L9.1	366
NKAIN3	2961
NKAIN2	4111
NKAIN1	2987
RP11-624M8.1	916
ATP6V1G1P4	335
MAP1A	10679
RP11-196H14.3	462
RP11-196H14.2	671
IGSF9B	8267
RP11-196H14.4	390
ATP6V1G1P2	346
ATP6V1G1P3	274
UNC5B	6841
UNC5C	10685
VGF	2704
UNC5A	4357
UNC5D	10816
RP11-796G6.1	438
RP11-796G6.2	639
MAP1S	3432
CCP110	10111
RP11-344A7.1	305
AC114499.1	503
RP11-278J6.1	635
ANKRD19P	3001
AC074091.1	58
GAPDHP41	981
AC009495.4	372
RP11-213G21.2	500
AC009495.1	140
AC009495.3	506
AC009495.2	779
CTB-114C7.4	2182
CTB-114C7.3	985
OR10U1P	905
RPL18A	1457
VDAC1P1	847
VDAC1P2	850
VDAC1P4	835
RP11-586K12.4	866
RP11-586K12.7	126
CLEC18A	5955
RP11-586K12.8	262
CEND1	1649
AL591893.1	4109
RP11-508N22.6	180
RP11-373D7.1	261
AC006293.3	2127
STARD13-AS1	601
OR4P1P	1136
RP11-28B23.1	187
TARDBPP1	1203
TARDBPP2	1231
SDR42E2	465
SDR42E1	3114
RP1-146I3.1	319
RP11-401L13.5	265
AC008079.9	2991
CR392000.1	1228
RN5S173	136
ALOX12B	2503
RP11-78C3.1	745
RN5S172	118
EPB41L1	9683
PPCDC	3781
EPB41L3	5648
EPB41L2	10247
EPB41L5	9281
ACSS3	6121
ACSS2	5393
ACSS1	10096
RN5S170	101
KIDINS220	11082
RP11-33K5.1	676
CTA-305I2.1	801
RP5-1119O21.2	901
AC096637.1	296
PCOLCE2	3480
DFNA5	9537
MAGEH1	1461
RP11-61I13.3	665
