RP11-726G23.8	4181
GOLGA8G	17404
RP11-124O11.1	6540
GOLGA8A	213436
GOLGA8C	17320
GOLGA8B	67297
EPHB1	666667
CT45A1	15383
PTPMT1	12032
TRBV2	4509
CT45A5	13614
AC109992.1	4077
CT45A6	13611
VMO1	5149
OGFR-AS1	8961
AC017071.1	4531
ATP5C1	23687
MIR639	4098
MIR638	4100
BX088702.2	4083
IGHV1-8	4499
MIR635	4098
MIR634	4097
RP11-42I10.3	4097
MIR636	4099
IGHV1-3	4478
IGHV1-2	4500
MIR633	4098
MIR632	4094
LINC00320	64519
NPC2	21986
NPC1	59051
LINC00323	10634
LINC00324	7402
RP11-203P23.1	69511
LINC00326	22499
LINC00327	24894
LINC00329	4322
RP4-660H19.1	154220
RP11-446J19.1	4295
C3orf58	80922
RAB3GAP2	128162
BHLHA15	4706
RAB3GAP1	128130
C3orf52	48670
C3orf55	138504
C3orf56	9052
DAG1	70903
ANKRD20A18P	8763
ETHE1	24525
EPHB4	28935
AC009973.1	4052
RP11-187C18.2	7582
RP11-187C18.3	4598
RP11-187C18.4	4616
RP11-337L12.1	5461
RP11-187C18.6	4710
AC016559.1	4257
AC009302.4	4470
SGSM3	43528
RP11-349A22.3	4932
RP11-349A22.2	4580
RP11-349A22.5	36770
KDM1A	68242
KDM1B	72525
GCNT6	17509
RP11-301N24.3	55896
RP11-1E11.1	4741
RP11-594N15.2	136401
CKS1B	8597
OR1S1	4979
OR1S2	4980
MIR2355	4080
AP002812.1	4074
RP11-85B7.2	12050
CTD-2647E9.3	7922
FCER1G	9466
BTG4	48829
FCER1A	22511
BTG2	8112
BTG1	7388
NMD3P1	5488
RP11-310H4.6	25723
AL162505.1	4091
HESX1	32606
AC020550.7	4163
SRD5A3	30988
SRD5A2	62587
AC009963.5	4339
AC009963.4	4278
AC009963.3	4138
ZFP14	46917
AC069224.1	4085
EIF1AX-AS1	4477
SEC11C	22982
GGA1	29091
GGA3	29750
GGA2	62454
RP11-175O19.4	7510
CTC-471C19.2	4807
FHOD1	22272
AC004460.1	4083
C4orf6	7233
RP11-20G13.1	8020
RP11-20G13.2	8703
RP11-20G13.3	5415
GJC2	13975
C4orf3	11394
GJC1	36364
RP11-118M9.3	25007
PSMB9	39452
PSMB8	7987
STAMBPL1	99420
PSMB6	6352
PSMB5	22688
PSMB4	6411
PSMB3	15481
PSMB2	44261
RP11-575H3.1	4528
AL121588.1	4076
RP11-17M16.1	6569
LMBR1L	17765
RP5-1057J7.1	4460
RP11-93O7.5	102850
RP11-181C21.6	4537
GS1-21A4.1	4748
RP5-1057J7.6	9444
PNMA1	6635
TRAV23DV6	4555
MEIS1-AS3	10736
RP11-462G2.1	8531
KIAA0087	9668
PNMA3	8062
AC106801.1	7135
SETP5	4562
AC018685.2	5050
SETP7	4453
SETP6	4568
RP11-486G15.1	4493
AC004790.1	32879
AC004790.2	16627
SETP9	4832
SETP8	4628
LTN1	68812
RP11-328C8.5	8667
RP11-328C8.4	10763
C9orf146	21640
RP11-543P15.1	4322
AL512640.1	4072
C9orf141	6748
C9orf142	5567
RP11-328C8.2	5693
NACC2	92749
VPS13D	285976
NACC1	26847
VPS13A	248189
SH3KBP1	357637
VPS13C	212085
VPS13B	868315
BEX5	6350
BEX4	6155
BEX2	5701
BEX1	5590
CTNNA1	328068
TSR2	9087
IGHD6-25	4018
TMEM160	6715
RP11-489C13.1	4442
TMEM165	34216
TMEM164	184104
EVI2A	9340
TMEM168	28861
EVI2B	14334
AC079780.3	4207
FOXN1	18956
FOXN2	68659
FOXN3	498279
RP11-96J15.2	5386
RP11-96J19.2	4340
RP11-96J15.1	4379
NICN1	10381
RP5-1189B24.4	5325
RP11-656E20.3	15077
RP11-656E20.4	5889
RP11-656E20.5	4601
RP5-1189B24.1	4235
MEMO1P4	4386
MEMO1P1	5540
MEMO1P3	4302
RP11-96J19.3	4398
IFFO1	21699
IGHV4-4	4494
IFFO2	56407
AC140481.8	16342
SNAP91	160812
AL645941.1	4095
MAPK6PS4	6137
CTD-2173L22.3	4490
AC067945.3	4929
AC067945.2	5126
RNU2-5P	4180
AC067945.4	14789
AC090559.1	4123
C11orf39	8644
CTD-2265D6.2	5408
CTD-2265D6.1	7469
C11orf35	9925
C11orf34	16708
C11orf36	8800
C11orf31	5705
C11orf30	112103
AC010646.1	4101
RPL15P2	4615
RPL15P1	4600
AL137059.1	4467
RPL15P4	4580
IFNA6	5544
MACROD2	2061828
MACROD1	171549
AL110292.1	4123
VN1R20P	4966
AL592047.2	4071
RP11-357J22.1	4424
PPIL1	24198
AL589693.1	4083
RIMS1	520440
PPIL4	45306
ZNF346-IT1	5250
CITF22-49D8.1	31973
ODF2	49774
AC013486.1	4165
DNAH11	362625
ODF1	13446
CTD-2184C24.2	12645
CTD-2184C24.1	4451
RIMS2	759347
KRR1	18733
RP5-991C6.3	4872
RP5-991C6.2	4293
FAM64A	11055
AC093900.1	4296
CTD-2336H13.1	4663
CTD-2336H13.2	195828
HMGN1P8	4288
HMGN1P9	4298
FAM92A3	6455
HMGN1P4	4290
HMGN1P5	4568
HMGN1P6	4291
RP11-119F19.4	4492
RP11-119F19.2	25714
HMGN1P2	4310
RP11-793I11.1	4285
HIST2H3PS2	5666
RP11-710F7.2	9663
C8orf49	6698
C8orf48	5445
C8orf47	33300
C8orf46	62522
MGLL	154111
C8orf44	21950
C8orf42	59979
TP53I3	12429
GABRA2	230804
RP11-841O20.2	4728
AC004862.1	4244
RP11-777B9.5	4177
RP11-777B9.4	4297
RP11-777B9.3	4954
RP11-777B9.1	4781
MB	35188
CTD-2303B20.1	5262
AC010086.1	11628
AC012175.1	4102
DUX4L7	5860
DUX4L6	5801
DUX4L5	5617
DUX4L4	5605
DUX4L3	5617
DUX4L2	5860
SLC18A3	6419
SLC18A2	42338
SLC18A1	42352
CRTAP	33683
DUX4L9	5259
RP11-332H17.1	4607
RALBP1	67106
AC008697.1	55902
RP11-626E13.1	13533
RP11-313M3.1	4515
ZNF831	72094
ZNF830	5657
ZNF835	12489
ZNF837	17397
ZNF836	20772
ZNF839	29331
AC073488.1	4075
LRIF1	20895
OXCT2P1	5535
AC004854.5	4661
RP11-601I15.1	4347
AC004125.3	20760
HPYR1	4982
CLYBL-AS2	4891
CLYBL-AS1	5245
MLK7-AS1	119591
CPEB1	109662
RP11-363E7.4	5965
RP11-227B21.2	7975
FAM25C	12187
RP11-864N7.1	4308
RSF1-IT1	4889
RSF1-IT2	4700
TSPY8	27074
TSPY4	6821
ZPBP	274909
FAM25A	8425
TSPY1	75282
BEGAIN	54265
SLC17A8	68952
RP5-947P14.2	4623
RP5-947P14.1	15253
RAB33B	27378
SLC17A4	30493
SLC17A5	64777
SLC17A6	45407
SLC17A7	16962
SLC17A1	53163
SLC17A2	21965
SLC17A3	53221
RP11-386M24.6	7884
IGLL1	11184
RP11-386M24.4	4373
RP11-386M24.5	4340
RP11-386M24.3	23717
RP11-386M24.1	4348
C16orf52	83897
C16orf53	8475
FAM25D	5900
C16orf57	26073
WASIR2	6214
C16orf55	17471
AP5B1	8910
CHMP4A	8287
CHMP4B	47063
CHMP4C	31082
SDC4P	4601
AC069509.1	4063
AC069509.2	4059
RP11-20E24.1	57138
RP11-380M3.1	5438
KRT8P26	5276
COBLL1	194056
RP11-275O18.1	4679
AC010086.5	4226
ST5	221601
ST7	280866
TMEM173	11402
CYP4A22-AS1	86619
ZNF304	12622
STH	4445
ZNF302	12759
ZNF300	14592
RP11-285G1.2	24607
AC016725.4	187247
STS	139355
RP11-285G1.8	73358
RP11-285G1.9	22218
TP53TG3	7202
IFT80	146895
CASP3P1	4601
RPL15	11148
AC015933.2	13169
TOMM34	22357
PPP3CA	328870
PPP3CB	63597
PPP3CC	104321
RP11-325I22.2	20486
LIF	10405
RP11-571I18.2	4224
IQCJ-SCHIP1	939132
NCF1	19351
RP11-217C7.1	141419
NPY6R	13559
RP3-509I19.1	5132
RP4-535B20.2	4720
RP4-535B20.3	4262
RP4-535B20.1	5111
AC107079.1	5188
CTD-2302A16.2	224463
RP11-5P18.10	8852
HK2P1	6737
RPL18	8209
CTD-2270L9.4	8849
CTD-2270L9.5	5722
CTD-2270L9.2	4813
ADRA2A	7869
ADRA2B	7278
GPATCH3	13984
TEX26	46800
RP11-89K21.1	23007
RP13-140E4.1	5510
RP1-166H4.2	7425
TEX22	55528
RNU7-53P	4060
AC117444.2	4069
AC117444.1	4086
RP11-385F7.2	4472
TEX29	32066
RP11-526P5.1	4850
RP11-521M14.1	30174
AC103710.1	4864
RP1-46F2.2	25624
RP1-46F2.3	10130
AC090527.1	4086
SYT8	14043
SYT9	234175
RP11-286B5.1	4552
MTCH2	29309
MTCH1	22158
RP11-21C4.5	4420
SYT1	592016
SYT2	123822
SYT3	50416
SYT4	13757
SYT5	11257
SYT6	68628
SYT7	69836
SYK	100763
AC027250.1	4088
RP11-1D12.1	34686
RP1-202O8.2	7973
RP11-401I19.1	8615
RP11-72M10.8	4341
RP11-72M10.6	10388
RP11-72M10.7	4476
RP11-72M10.4	9303
FUBP1	39055
RP11-72M10.2	4229
IGKV1-17	4503
RP11-96O20.4	92964
RP11-18O15.1	4527
SCHIP1	61500
CTD-2281E23.1	10538
CTD-2281E23.2	161699
RP1-228H13.5	6446
RP1-228H13.2	4415
RP1-228H13.1	4483
CNKSR2	284278
MARCO	56495
SAP30	11564
AC004223.1	5482
NBL1	21898
RP11-447H19.1	5362
RP11-447H19.3	5103
RP11-447H19.2	4308
HSFX2	6803
SYP	16450
RP11-368J21.1	59213
RP11-368J21.2	61401
RP11-368J21.3	35168
AC003986.6	5798
AC003986.7	5984
RP11-17M15.4	10716
RP11-17M15.2	25009
AC011741.1	4091
RP11-17M15.1	9198
C1orf53	8721
C1orf52	13717
C1orf51	8553
C1orf50	35188
C1orf56	8247
C1orf55	20664
C1orf54	16728
MARC1	31635
MARC2	40584
RP11-561P12.5	23253
AC002128.4	4713
HIST1H4PS1	4265
MIPEPP1	7528
RP11-305P14.1	379685
ATG4D	13501
AC008410.1	4087
SMPD4	35343
SMPD1	8574
SMPD3	94361
SMPD2	7157
BRIP1	184771
PDE11A	484285
RP11-666A20.3	4262
RP11-666A20.1	17405
RP11-174J11.1	4936
RP11-666A20.4	6268
RN5S139	4117
RN5S138	4114
AC011897.2	17765
TTC29	243245
TTC24	11044
RN5S132	4118
RN5S131	4119
TTC27	197020
PATL2	49585
AC011442.1	4299
TTC22	25556
TTC23	118901
RP11-345M22.1	135815
RP11-345M22.3	33101
RP11-345M22.2	57839
RP11-433J8.1	7030
RNU5A-5P	4116
ENO1	22248
ENO2	13953
ENO3	13040
ENO4	66275
AC005224.2	11435
MTND2P7	4640
ZBTB8OSP2	4504
RP11-358N4.3	5894
VN1R31P	4730
RP11-171N4.4	9973
AC097499.1	58874
RP11-171N4.2	11961
RP11-358N4.6	10841
RP11-358N4.5	4322
RP11-171N4.1	8061
CFI	65484
OIP5-AS1	29714
RP11-306G20.1	21698
RP11-893F2.5	9488
RCN1P1	4996
CBX3P8	4525
RP11-893F2.6	4727
RP11-893F2.9	10279
CBX3P7	4502
CBX3P4	11365
CBX3P5	4521
RP11-259G18.2	5439
RP11-259G18.3	5056
CBX3P1	4554
OBSCN	174745
RP1-267D11.1	4146
SRRD	12057
RP11-1099M24.7	8692
CTD-2515H24.4	5823
MCL1	9042
CTD-2515H24.1	4429
SORBS1	253644
SORBS3	34803
SORBS2	375209
ODC1	12537
RP11-1099M24.8	4755
LRRC14B	7843
RP11-298J20.4	29739
RP11-298J20.1	6511
RP11-298J20.3	5229
TMEM167AP1	4219
EOMES	10767
RP11-349J5.2	5059
RP11-59D5__B.2	19807
RP11-59D5__B.3	4843
RP5-1096J16.1	13403
MIR873	4077
RP11-24C3.2	10299
AP006285.1	5989
AP006285.6	4760
AP006285.7	4760
MIR875	4076
MIR874	4078
RP11-572M18.1	31049
RP4-566D2.1	4668
PDSS2	311008
CGB2	5366
RP1-279N11.1	5064
AC091069.1	4303
ZSWIM5P3	7829
ZSWIM5P2	6701
ZSWIM5P1	6710
TRNAI28P	4074
AL356962.1	4137
RP13-49I15.5	5414
RP11-330M2.7	55520
FBXO18	52022
FKBP15	64356
UBE2J1	30224
UBE2J2	23977
FKBP11	8957
FBXO10	81983
FBXO11	120478
FBXO16	146032
TACO1	11494
AC007253.1	4889
FBXO15	78513
TRBJ2-4	4050
TRBJ2-5	4048
TRBJ2-6	4053
TRBJ2-7	4047
TRBJ2-1	4050
AGAP1-IT1	5816
TRBJ2-3	4049
SFTA3	44542
RP11-429B14.3	6533
RP11-429B14.1	77434
RP1-148H17.1	24399
RP11-429B14.4	5456
MIRLET7F1	4087
SNORD48	4064
RP11-48B24.2	4481
SNORD43	4063
SNORD42	8137
SNORD41	8139
SNORD47	4077
SNORD46	12310
SNORD45	128354585
SNORD44	8122
PLA2G6	84606
PLA2G7	35493
RP11-102N11.1	4467
PLA2G5	67012
RP5-1090E8.1	4116
PLA2G3	9799
CCDC76	21348
CCDC77	57373
KRTAP1-3	4966
KRTAP1-4	4449
CCDC73	196413
CCDC70	8250
CCDC71	7787
AC016831.7	78930
AC016831.6	7522
AC016831.5	4352
AC016831.3	4307
RP11-373L8.2	15841
CCDC78	8373
CCDC79	50645
AL356475.1	4792
HIST3H2BB	4452
AC004017.1	7779
HIST3H2BA	4524
RP11-258C19.4	4166
SNORD4B	4072
SNORD4A	4072
GTF2F2P1	4675
RP11-513G19.1	106510
GHITM	18116
GTF2F2P2	4721
CNTLN	372942
RP11-174M13.2	20801
RP11-174M13.1	4505
KB-1836B5.1	4911
CSHL1	13242
KB-1254G8.1	5621
FKBP1B	17981
FKBP1C	5579
FKBP1A	28185
CTB-161M19.1	4483
CTB-161M19.2	4586
CTB-161M19.4	68544
RP11-291L15.2	22436
KB-1639H6.2	5242
KB-1639H6.3	4846
KB-1639H6.7	5876
KB-1639H6.4	15935
RP13-672B3.2	34072
KB-1639H6.8	4247
RP5-914P20.5	17796
RP13-672B3.5	4574
RP11-702H23.4	92194
BX664718.1	4457
AC022486.1	59959
AC009508.1	9632
CTC-339F2.2	5781
AC104059.1	4155
RP11-428L9.2	7344
LGALS9B	23589
UNC50	13937
RP11-428L9.1	20608
NKAIN3	755062
NKAIN2	1025518
NKAIN1	63810
RP11-624M8.1	174620
ATP6V1G1P4	4335
MAP1A	30416
RP11-196H14.3	5470
RP11-196H14.2	63057
IGSF9B	45696
RP11-196H14.4	15727
ATP6V1G1P2	4346
ATP6V1G1P3	4274
UNC5B	94295
UNC5C	390703
VGF	7085
UNC5A	74420
UNC5D	565094
